Attack,Unnamed: 0,agc,cn0,constellation,local_time,local_time full number seq,svid
TRUE,20961,-0.23,39.8,Glonass,1.53871E+12,1538706392106,7
TRUE,596160,0.1,16.1,GPS,1.53876E+12,1538755232130,24
TRUE,22530,8.76,37.2,GPS,1.53845E+12,1538452939640,3
TRUE,10090,-0.62,24.4,Glonass,1.53864E+12,1538639305143,21
TRUE,85059,0.84,11.9,GPS,1.53872E+12,1538715086963,9
TRUE,2795,7.02,16.7,Glonass,1.53846E+12,1538462550462,17
TRUE,19113,-0.83,29.5,Glonass,1.53864E+12,1538639659959,8
TRUE,81694,1.29,31.9,GPS,1.53871E+12,1538710387033,7
TRUE,62782,0.65,30.5,GPS,1.53871E+12,1538709307035,1
TRUE,7925,0.6,27.7,GPS,1.53864E+12,1538640159174,8
TRUE,61339,1.69,15.9,Glonass,1.53842E+12,1538422319640,2
TRUE,3215,0.28,31.4,GPS,1.53845E+12,1538453618470,22
TRUE,4008,1.57,25.9,Glonass,1.53845E+12,1538454841398,6
TRUE,481451,-1.34,29.7,Glonass,1.53875E+12,1538748550189,1
TRUE,24308,-0.27,38.5,GPS,1.53864E+12,1538641117169,7
TRUE,26276,0.91,16.9,GPS,1.53846E+12,1538456551635,8
TRUE,409548,-0.68,18.5,GPS,1.53874E+12,1538738384287,3
TRUE,89737,-10.28,26,GPS,1.53864E+12,1538644996977,11
TRUE,19866,19.56,36.4,Glonass,1.53863E+12,1538625666678,9
TRUE,49844,-1.15,39.6,GPS,1.53864E+12,1538641069686,7
TRUE,11679,1.15,34.1,GPS,1.53862E+12,1538624544143,23
TRUE,127955,4.88,15.6,Glonass,1.53865E+12,1538646451154,21
TRUE,42125,-4.37,13.8,GPS,1.53872E+12,1538723458057,18
TRUE,72622,-1.14,26.7,Glonass,1.53871E+12,1538714210932,7
TRUE,30966,1.37,14.8,GPS,1.53842E+12,1538419826613,2
TRUE,102469,-8.78,37.2,GPS,1.53865E+12,1538646178113,11
TRUE,133967,0,11.9,GPS,1.53843E+12,1538429982611,27
TRUE,2943,1.25,23.9,GPS,1.53872E+12,1538716923867,11
TRUE,59119,-11.64,38.9,GPS,1.53873E+12,1538727287105,17
TRUE,155823,0.06,13.3,GPS,1.53843E+12,1538433216571,10
TRUE,12021,-1.57,40.6,Glonass,1.53871E+12,1538706139027,10
TRUE,282273,2.5,22.3,Glonass,1.53872E+12,1538724650122,2
TRUE,4574,-0.6,26.9,Glonass,1.53862E+12,1538624521920,9
TRUE,224,1.28,32.2,GPS,1.53872E+12,1538723556088,11
TRUE,4407,10.44,34.4,Glonass,1.53856E+12,1538555789920,9
TRUE,34577,0.51,21.1,GPS,1.53842E+12,1538420124963,15
TRUE,112497,7.45,25.7,Glonass,1.53865E+12,1538645722640,3
TRUE,314585,-0.7,16.3,Glonass,1.53873E+12,1538726225076,23
TRUE,30714,1.08,28.4,GPS,1.53871E+12,1538709537078,14
TRUE,25280,0.39,36.7,GPS,1.53872E+12,1538722070098,28
TRUE,208844,12.43,29.6,Glonass,1.53872E+12,1538719334214,11
TRUE,40807,0.27,33.3,GPS,1.53871E+12,1538707676079,1
TRUE,244750,3.54,24.7,Glonass,1.53872E+12,1538720909129,22
TRUE,54771,-0.31,29.7,GPS,1.53864E+12,1538642038943,19
TRUE,50948,0.27,33.5,GPS,1.53871E+12,1538708351090,26
TRUE,440975,-0.88,18.2,Glonass,1.53874E+12,1538735956307,24
TRUE,312156,-0.22,26.7,GPS,1.53844E+12,1538443936029,22
TRUE,63288,-1.22,34,GPS,1.53864E+12,1538641942684,19
TRUE,9371,1.43,22.3,GPS,1.53863E+12,1538633798930,27
TRUE,144235,18.36,27.1,Glonass,1.53872E+12,1538715084135,7
TRUE,123175,0.69,15,GPS,1.53846E+12,1538463075283,16
TRUE,76088,-4.35,14.4,Glonass,1.53846E+12,1538456695091,24
TRUE,18210,-0.18,24.1,GPS,1.53856E+12,1538560067104,17
TRUE,200593,1.65,19.1,Glonass,1.53844E+12,1538436709602,2
TRUE,20311,-0.27,39.2,GPS,1.53864E+12,1538640887167,18
TRUE,30639,-1.67,31.7,GPS,1.53863E+12,1538626021108,14
TRUE,69431,7.43,33.4,Glonass,1.53846E+12,1538459078149,9
TRUE,51287,1.17,22.7,GPS,1.53871E+12,1538711789204,23
TRUE,55717,-1.08,19.7,Glonass,1.53846E+12,1538458862446,5
TRUE,71544,-0.06,36.4,Glonass,1.53864E+12,1538642452698,22
TRUE,498695,1.18,19.8,GPS,1.53874E+12,1538740387102,3
TRUE,8158,-2.07,32.1,Glonass,1.53872E+12,1538720540087,8
TRUE,58258,-0.83,41.1,Glonass,1.53864E+12,1538641612679,10
TRUE,549298,1.24,14.5,GPS,1.53875E+12,1538748232202,2
TRUE,47654,0.27,35.3,GPS,1.53871E+12,1538708137100,3
TRUE,105942,-12.3,40.6,GPS,1.53865E+12,1538646017624,7
TRUE,42031,0.12,36.1,GPS,1.53864E+12,1538641270964,11
TRUE,75735,-1.15,36.6,Glonass,1.53871E+12,1538710104137,1
TRUE,24067,-0.85,34.2,GPS,1.53864E+12,1538640436160,28
TRUE,231123,-21.6,32.5,GPS,1.53872E+12,1538719694056,27
TRUE,91704,3.11,38.3,GPS,1.53864E+12,1538643710690,7
TRUE,24710,-4.13,26.3,GPS,1.53846E+12,1538456401614,16
TRUE,14150,-0.24,19.5,Glonass,1.53871E+12,1538708135400,6
TRUE,26006,-1.35,19.9,Glonass,1.53871E+12,1538708914402,11
TRUE,119158,-6.79,37.8,GPS,1.53865E+12,1538646014634,1
TRUE,9661,-4.24,17.8,GPS,1.53843E+12,1538430364159,14
TRUE,38292,0.9,18.3,Glonass,1.53846E+12,1538457530046,4
TRUE,2685,11.43,25.5,GPS,1.53856E+12,1538557772125,1
TRUE,138263,12.01,26.1,Glonass,1.53871E+12,1538714633121,10
TRUE,18747,0.92,27.2,GPS,1.53863E+12,1538632057137,7
TRUE,489478,0,18.4,GPS,1.53875E+12,1538749861225,24
TRUE,408366,-0.23,19.1,Glonass,1.53873E+12,1538734130002,24
TRUE,297961,-0.06,16.8,GPS,1.53844E+12,1538442989046,14
TRUE,5660,5.5,21.9,GPS,1.53845E+12,1538451743152,16
TRUE,17352,15.89,34.7,GPS,1.53862E+12,1538624974128,22
TRUE,8176,8.2,25.9,Glonass,1.53846E+12,1538456635573,6
TRUE,71592,0.15,23.4,GPS,1.53864E+12,1538643337135,13
TRUE,163750,1.86,27.8,Glonass,1.53872E+12,1538715413059,1
TRUE,27061,1.29,27.7,Glonass,1.53846E+12,1538456719671,9
TRUE,2106,-6.04,24.5,GPS,1.53863E+12,1538633226933,15
TRUE,28976,0.52,22.1,GPS,1.53871E+12,1538709303039,26
TRUE,351410,-0.45,29.5,GPS,1.53845E+12,1538446828048,14
TRUE,156765,1.42,22.1,Glonass,1.53872E+12,1538715909129,8
TRUE,23731,-1.3,18.7,GPS,1.53843E+12,1538431768126,32
TRUE,49590,4.23,18,Glonass,1.53873E+12,1538726545104,23
TRUE,426013,0.34,27.3,GPS,1.53873E+12,1538734955550,15
TRUE,550592,1.21,36,GPS,1.53875E+12,1538748442057,17
TRUE,588232,-0.16,13.1,Glonass,1.53875E+12,1538754197206,17
TRUE,31226,1.43,17.3,GPS,1.53842E+12,1538419846610,10
TRUE,50882,1.15,31.7,Glonass,1.53871E+12,1538711813899,7
TRUE,43371,-3.5,29.9,Glonass,1.53864E+12,1538641559138,12
TRUE,27920,-0.21,28.7,Glonass,1.53873E+12,1538725209129,11
TRUE,8254,1.74,25.1,GPS,1.53864E+12,1538639198129,11
TRUE,56613,0,31.5,Glonass,1.53873E+12,1538727140126,2
TRUE,482644,1.24,18.8,GPS,1.53874E+12,1538738088157,15
TRUE,84263,0,34.3,Glonass,1.53873E+12,1538728859086,23
TRUE,26251,1.31,27.4,Glonass,1.53864E+12,1538640337967,1
TRUE,74774,6.32,31.7,Glonass,1.53873E+12,1538728958055,11
TRUE,80727,-4.22,16.4,GPS,1.53846E+12,1538458426658,27
TRUE,139827,-0.53,13.3,GPS,1.53843E+12,1538430882607,8
TRUE,134220,-0.12,22.9,GPS,1.53843E+12,1538430023564,24
TRUE,52223,0.58,33.3,Glonass,1.53864E+12,1538641215680,1
TRUE,189098,-0.41,22.2,Glonass,1.53872E+12,1538716876060,1
TRUE,28930,7.49,36,Glonass,1.53845E+12,1538453405044,16
TRUE,97996,1.39,34.5,Glonass,1.53865E+12,1538645498979,21
TRUE,1753,-2.09,34.1,Glonass,1.53872E+12,1538720093056,2
TRUE,169445,-0.71,16.2,Glonass,1.53872E+12,1538715750070,11
TRUE,16115,1.49,31.8,GPS,1.53872E+12,1538720910061,5
TRUE,52374,-2.54,30.8,Glonass,1.53873E+12,1538727359026,12
TRUE,540984,1.24,19.3,GPS,1.53875E+12,1538746939059,2
TRUE,419263,-0.16,26.6,GPS,1.53873E+12,1538734461090,28
TRUE,38694,-0.63,34.4,Glonass,1.53871E+12,1538707534105,11
TRUE,88212,6.55,21,Glonass,1.53872E+12,1538715479556,10
TRUE,138807,-3.2,32.4,GPS,1.53871E+12,1538714676124,8
TRUE,11981,-1.99,30.7,Glonass,1.53856E+12,1538559519058,21
TRUE,34065,-3.32,32.7,Glonass,1.53864E+12,1538641724179,20
TRUE,7050,8.76,35.5,Glonass,1.53845E+12,1538451824052,4
TRUE,582665,1.24,24,GPS,1.53875E+12,1538753301102,6
TRUE,13587,-0.89,23.3,Glonass,1.53863E+12,1538631955656,10
TRUE,405565,-1.18,15.6,GPS,1.53873E+12,1538734045852,1
TRUE,94371,1.41,22.2,Glonass,1.53865E+12,1538645273976,11
TRUE,105606,-3.13,11.2,GPS,1.53846E+12,1538458790238,30
TRUE,122293,-1,21.7,GPS,1.53846E+12,1538460069190,22
TRUE,13277,-0.8,26.5,Glonass,1.53862E+12,1538624672127,16
TRUE,233258,-0.03,27.9,GPS,1.53844E+12,1538439233583,18
TRUE,501576,-1.3,12,Glonass,1.53875E+12,1538751655319,17
TRUE,560642,1.12,11.1,GPS,1.53875E+12,1538750023162,25
TRUE,2628,-0.1,39.9,GPS,1.53862E+12,1538623900138,9
TRUE,262243,13.27,34,GPS,1.53872E+12,1538723351102,30
TRUE,71738,-11.64,27.8,GPS,1.53873E+12,1538728020101,18
TRUE,58774,0,34.7,Glonass,1.53873E+12,1538727266106,3
TRUE,595425,1.3,18.8,GPS,1.53876E+12,1538755209094,19
TRUE,484591,-1.27,23.6,Glonass,1.53875E+12,1538749075266,24
TRUE,153844,0.24,19,GPS,1.53843E+12,1538432971601,20
TRUE,17434,1.27,20.9,Glonass,1.53843E+12,1538431078176,1
TRUE,49903,0.58,33.6,Glonass,1.53864E+12,1538641073679,20
TRUE,126306,1.02,41.1,GPS,1.53871E+12,1538713764122,3
TRUE,3748,-2,27.3,Glonass,1.53862E+12,1538624472681,9
TRUE,86042,-0.86,25,GPS,1.53871E+12,1538710649031,27
TRUE,310824,13.76,28.9,Glonass,1.53873E+12,1538726599090,22
TRUE,95676,-6.2,32.1,Glonass,1.53873E+12,1538730332032,11
TRUE,19236,1.34,38.8,GPS,1.53845E+12,1538452714326,3
TRUE,441779,0.66,19.3,GPS,1.53874E+12,1538735979786,18
TRUE,16959,-1.25,20.3,Glonass,1.53871E+12,1538708302393,10
TRUE,430410,1.19,22.1,GPS,1.53874E+12,1538735323279,24
TRUE,227741,-22.17,38,GPS,1.53872E+12,1538719469058,3
TRUE,156167,0.15,12.1,GPS,1.53843E+12,1538433251578,14
TRUE,99567,-0.73,31.8,Glonass,1.53873E+12,1538729797116,4
TRUE,160594,1.57,21.6,Glonass,1.53872E+12,1538716122116,11
TRUE,6245,1.8,31.7,GPS,1.53856E+12,1538557961125,19
TRUE,248823,-0.43,9,GPS,1.53844E+12,1538440109585,20
TRUE,47408,1.25,16.3,GPS,1.53842E+12,1538421172619,15
TRUE,22819,-0.76,13,GPS,1.53846E+12,1538456007145,8
TRUE,360409,-1.46,19.9,GPS,1.53873E+12,1538729102079,17
TRUE,19901,18.11,27,GPS,1.53863E+12,1538625668651,14
TRUE,66517,-11.64,33,GPS,1.53873E+12,1538727690106,18
TRUE,363616,-0.53,26.7,GPS,1.53873E+12,1538734699212,13
TRUE,22402,1.34,40.4,GPS,1.53845E+12,1538452926292,23
TRUE,425887,-1.13,23.4,Glonass,1.53873E+12,1538734945157,4
TRUE,65383,1.47,27.4,GPS,1.53842E+12,1538422591614,15
TRUE,233168,2.84,24.9,Glonass,1.53872E+12,1538719821058,21
TRUE,72963,0,25.7,Glonass,1.53873E+12,1538728107109,3
TRUE,7457,8.2,26.3,Glonass,1.53846E+12,1538456583585,6
TRUE,49218,-12.18,22,GPS,1.53873E+12,1538726527092,8
TRUE,77291,13.72,33.3,Glonass,1.53846E+12,1538459656198,7
TRUE,101234,7.15,24.7,Glonass,1.53865E+12,1538646128132,105
TRUE,24616,-0.33,29.4,GPS,1.53863E+12,1538631684951,8
TRUE,416492,-0.36,20.7,GPS,1.53874E+12,1538739471185,30
TRUE,403,0.16,30.4,GPS,1.53864E+12,1538638749148,5
TRUE,417440,-1.89,24.4,Glonass,1.53873E+12,1538734405573,24
TRUE,44670,8.33,27.7,GPS,1.53846E+12,1538456098807,7
TRUE,513359,-1.2,22.5,Glonass,1.53875E+12,1538753606189,3
TRUE,112092,4.88,41.6,Glonass,1.53846E+12,1538462113167,7
TRUE,121204,-1.08,29.1,Glonass,1.53871E+12,1538712780040,7
TRUE,31166,-1.67,29.5,Glonass,1.53864E+12,1538639639685,22
TRUE,28932,0.47,12,GPS,1.53863E+12,1538631931916,16
TRUE,475526,1.48,33.2,GPS,1.53874E+12,1538737688940,13
TRUE,89298,0.97,31.6,Glonass,1.53871E+12,1538710852054,9
TRUE,17319,-0.61,36.6,GPS,1.53871E+12,1538706160104,16
TRUE,79420,1.4,20.5,GPS,1.53842E+12,1538423710617,29
TRUE,47127,-0.46,34.8,Glonass,1.53864E+12,1538642475190,20
TRUE,32835,1.2,40.8,Glonass,1.53846E+12,1538455245074,14
TRUE,482242,1.36,19.7,GPS,1.53874E+12,1538738025138,13
TRUE,9573,1.19,30.5,GPS,1.53863E+12,1538631419143,16
TRUE,76774,1.31,29.3,GPS,1.53871E+12,1538710094038,1
TRUE,342486,-1.48,28.4,GPS,1.53873E+12,1538727667117,28
TRUE,123734,-1.15,18.2,GPS,1.53846E+12,1538460178242,28
TRUE,5796,0.6,28.2,GPS,1.53845E+12,1538454964406,23
TRUE,2853,-1.6,37.4,GPS,1.53843E+12,1538429703081,8
TRUE,53008,2.16,12,Glonass,1.53846E+12,1538458662472,15
TRUE,29932,-0.26,35.8,GPS,1.53873E+12,1538725327111,11
TRUE,1602,-1.99,27.2,Glonass,1.53856E+12,1538558685074,22
TRUE,45856,17.63,24.9,Glonass,1.53873E+12,1538726950050,11
TRUE,350204,-0.07,33.4,GPS,1.53845E+12,1538446736050,22
TRUE,521230,-1.77,23,Glonass,1.53875E+12,1538754931287,3
TRUE,1602,15.39,27.7,Glonass,1.53845E+12,1538449759890,4
TRUE,596647,1.24,28.5,GPS,1.53876E+12,1538755245755,6
TRUE,4643,0.16,35,GPS,1.53864E+12,1538638992153,30
TRUE,15930,0,41.1,GPS,1.53856E+12,1538558605118,7
TRUE,89360,1.3,31.5,GPS,1.53871E+12,1538710855079,31
TRUE,85381,11.57,24.4,Glonass,1.53865E+12,1538645897192,22
TRUE,405,-9.1,23.2,GPS,1.53863E+12,1538633107955,8
TRUE,15772,0,35.6,GPS,1.53856E+12,1538558595115,17
TRUE,45885,-16.72,35.5,GPS,1.53864E+12,1538640817681,30
TRUE,25958,1.54,26.6,Glonass,1.53842E+12,1538419417603,7
TRUE,60196,9.69,15.7,Glonass,1.53871E+12,1538712519202,8
TRUE,28526,0,26,Glonass,1.53856E+12,1538559476140,22
TRUE,535007,1.12,22.6,GPS,1.53875E+12,1538745977200,2
TRUE,7553,-1.47,29.8,GPS,1.53871E+12,1538705876027,18
TRUE,298585,12.6,27.4,GPS,1.53873E+12,1538725762154,30
TRUE,95473,4.28,35.8,GPS,1.53846E+12,1538460982155,11
TRUE,94772,4.28,38.3,GPS,1.53846E+12,1538460930174,3
TRUE,9739,-1.04,20.6,GPS,1.53871E+12,1538707814971,14
TRUE,10236,5.36,34,GPS,1.53845E+12,1538452089001,27
TRUE,36170,-6.33,34.5,Glonass,1.53846E+12,1538457257985,5
TRUE,584556,1.24,14,GPS,1.53875E+12,1538753625064,6
TRUE,307917,13.27,19.8,Glonass,1.53873E+12,1538726386116,21
TRUE,24211,0.64,16.3,GPS,1.53863E+12,1538631804153,26
TRUE,19741,0,32.8,GPS,1.53845E+12,1538452797540,1
TRUE,55765,-0.61,37.8,GPS,1.53846E+12,1538458126131,26
TRUE,4016,4.72,25.9,GPS,1.53871E+12,1538705453082,25
TRUE,3215,0.08,26.9,GPS,1.53872E+12,1538720130070,11
TRUE,120562,7.75,23.8,Glonass,1.53865E+12,1538646168164,100
TRUE,477219,-0.6,16.5,GPS,1.53875E+12,1538747801289,5
TRUE,974,-1.97,22.3,GPS,1.53872E+12,1538716788875,18
TRUE,108617,1.02,39.6,GPS,1.53871E+12,1538712455132,3
TRUE,102692,-0.51,21.6,GPS,1.53846E+12,1538458569274,22
TRUE,270914,13.51,30.5,GPS,1.53872E+12,1538723904155,28
TRUE,476225,-1.63,26.7,Glonass,1.53874E+12,1538737709251,24
TRUE,470548,-3.44,14.4,Glonass,1.53875E+12,1538746975163,15
TRUE,207413,-0.63,12.4,GPS,1.53844E+12,1538437218588,27
TRUE,97748,-1.15,38.6,Glonass,1.53871E+12,1538711684131,10
TRUE,590,9.21,27.5,Glonass,1.53846E+12,1538456108358,16
TRUE,38379,-0.52,35.2,Glonass,1.53871E+12,1538707754038,10
TRUE,555267,1.07,11.3,GPS,1.53875E+12,1538749242158,25
TRUE,11917,14.1,29.5,Glonass,1.53845E+12,1538454483989,15
TRUE,67067,6.32,37.3,Glonass,1.53873E+12,1538728456110,3
TRUE,284656,-0.16,35.8,GPS,1.53872E+12,1538724829060,5
TRUE,466992,0.78,27.6,GPS,1.53874E+12,1538737394130,6
TRUE,342059,12.85,16.9,Glonass,1.53873E+12,1538729718112,4
TRUE,124739,0.05,18.1,GPS,1.53846E+12,1538460261222,30
TRUE,30790,2.71,12.1,Glonass,1.53863E+12,1538632299137,1
TRUE,12066,0.6,31.5,GPS,1.53846E+12,1538455394623,9
TRUE,368643,-0.24,21.8,Glonass,1.53874E+12,1538735188208,17
TRUE,465037,-3.86,24.5,Glonass,1.53875E+12,1538745834875,101
TRUE,1544,0.11,22.1,GPS,1.53872E+12,1538717789307,16
TRUE,90885,4.28,37,GPS,1.53846E+12,1538460659319,8
TRUE,12040,-0.45,22.6,GPS,1.53871E+12,1538708009392,9
TRUE,447685,-0.13,13.6,GPS,1.53874E+12,1538742711216,19
TRUE,104406,0.58,30.3,GPS,1.53871E+12,1538711768043,16
TRUE,2809,-1.6,38.3,GPS,1.53843E+12,1538429699091,32
TRUE,61048,-11.64,44.4,GPS,1.53873E+12,1538727399100,8
TRUE,47148,7.88,25.5,Glonass,1.53846E+12,1538456251810,15
TRUE,349181,10.9,20.7,GPS,1.53873E+12,1538730817673,18
TRUE,134972,12.19,24,Glonass,1.53871E+12,1538714383127,10
TRUE,442279,-0.88,18.4,Glonass,1.53874E+12,1538735996214,22
TRUE,280649,0.87,32.1,Glonass,1.53844E+12,1538441880218,3
TRUE,253678,13.24,29.3,Glonass,1.53872E+12,1538722767112,2
TRUE,25342,-1.67,32.6,Glonass,1.53864E+12,1538639306677,1
TRUE,62245,-11.64,41.1,GPS,1.53873E+12,1538727462121,28
TRUE,2848,12.53,33.1,Glonass,1.53846E+12,1538456263358,5
TRUE,58492,1.15,32.2,Glonass,1.53871E+12,1538709079024,9
TRUE,339044,-0.23,32.1,Glonass,1.53873E+12,1538727470086,11
TRUE,4995,-9.1,28.4,Glonass,1.53863E+12,1538630157212,11
TRUE,22144,0,34.7,GPS,1.53871E+12,1538706470098,1
TRUE,39648,-0.13,26.4,GPS,1.53873E+12,1538726369047,17
TRUE,172750,-0.24,18.4,GPS,1.53843E+12,1538434484597,14
TRUE,32394,0.96,19.5,Glonass,1.53863E+12,1538632126934,8
TRUE,76800,0.97,35,GPS,1.53871E+12,1538710095024,31
TRUE,25844,0.14,35.4,GPS,1.53845E+12,1538454784088,23
TRUE,98946,0.58,30.8,GPS,1.53871E+12,1538711432041,31
TRUE,246439,3.65,24.9,Glonass,1.53872E+12,1538721096063,10
TRUE,35621,-2.53,33,GPS,1.53846E+12,1538457217979,23
TRUE,58588,-1.22,29.5,GPS,1.53864E+12,1538641635691,13
TRUE,3463,0.43,27.9,GPS,1.53872E+12,1538723818049,27
TRUE,8873,2.71,22.7,GPS,1.53872E+12,1538717346865,15
TRUE,7664,1.74,33,GPS,1.53864E+12,1538639164160,27
TRUE,6203,6.33,14.9,GPS,1.53871E+12,1538707586982,9
TRUE,99359,1.7,33.8,GPS,1.53865E+12,1538645577969,18
TRUE,18903,0,34.4,Glonass,1.53856E+12,1538558796115,11
TRUE,1280,-2.17,24.3,Glonass,1.53856E+12,1538557644121,10
TRUE,28943,-1.27,37.7,GPS,1.53864E+12,1538640729144,30
TRUE,41872,-0.69,26.9,GPS,1.53871E+12,1538707998199,14
TRUE,221145,-25.09,25,GPS,1.53872E+12,1538718825069,26
TRUE,118207,-3.44,20.4,GPS,1.53846E+12,1538459698247,26
TRUE,308696,-0.61,21.7,GPS,1.53844E+12,1538443728228,23
TRUE,227924,1.39,17.2,Glonass,1.53844E+12,1538438838587,3
TRUE,67125,3.11,39.2,GPS,1.53864E+12,1538642177686,7
TRUE,51947,-0.61,39.7,GPS,1.53846E+12,1538457902142,9
TRUE,287036,12.8,30.5,Glonass,1.53872E+12,1538724986131,23
TRUE,10814,13.68,29.2,Glonass,1.53846E+12,1538455426712,14
TRUE,91524,-0.06,31.5,Glonass,1.53864E+12,1538643700696,1
TRUE,70696,-1.37,29.8,GPS,1.53864E+12,1538643010968,30
TRUE,9139,4.28,23.8,GPS,1.53845E+12,1538454302985,14
TRUE,50768,2.07,33.2,GPS,1.53873E+12,1538727239052,18
TRUE,279321,0.36,22.3,GPS,1.53844E+12,1538441808241,1
TRUE,65964,-0.3,34.3,GPS,1.53871E+12,1538713655117,22
TRUE,14527,15.89,41.2,GPS,1.53862E+12,1538624769154,23
TRUE,297634,0,18.4,GPS,1.53844E+12,1538442963033,22
TRUE,74677,-11.64,27.8,GPS,1.53873E+12,1538728212102,18
TRUE,44061,-0.3,17.6,Glonass,1.53846E+12,1538457830526,18
TRUE,233535,2.89,22.3,Glonass,1.53872E+12,1538719842053,10
TRUE,50631,-6.95,22.3,GPS,1.53871E+12,1538708634025,8
TRUE,88376,6.8,26,Glonass,1.53865E+12,1538645189151,23
TRUE,142593,-1.42,29.3,Glonass,1.53871E+12,1538714154041,1
TRUE,57791,0,29.1,GPS,1.53846E+12,1538456954812,30
TRUE,111464,0.08,41,GPS,1.53846E+12,1538462073164,3
TRUE,23,0,30,GPS,1.53871E+12,1538705330131,32
TRUE,2292,9.53,17.1,Glonass,1.53856E+12,1538556466049,8
TRUE,331941,13.11,23.1,Glonass,1.53873E+12,1538728559087,11
TRUE,18699,0.46,28,GPS,1.53863E+12,1538631463136,7
TRUE,17120,-0.68,26.5,Glonass,1.53864E+12,1538640706197,21
TRUE,252477,13.52,19.3,Glonass,1.53872E+12,1538722681119,12
TRUE,207451,1.25,15.2,Glonass,1.53844E+12,1538437221595,12
TRUE,76535,-0.06,27.6,Glonass,1.53864E+12,1538642771669,11
TRUE,244950,3.5,20.5,Glonass,1.53872E+12,1538720934155,22
TRUE,446894,-0.46,20.6,GPS,1.53874E+12,1538742626215,17
TRUE,37046,0.34,36.7,GPS,1.53872E+12,1538723090088,9
TRUE,5429,-1.25,37.2,Glonass,1.53864E+12,1538638815964,12
TRUE,18914,1.24,14.4,Glonass,1.53843E+12,1538431251091,12
TRUE,16642,0.43,26.1,GPS,1.53872E+12,1538724789059,11
TRUE,339904,-1.4,33.4,GPS,1.53873E+12,1538727518078,17
TRUE,36958,-3.32,39.7,Glonass,1.53864E+12,1538641898160,22
TRUE,168223,-7.44,23.3,GPS,1.53872E+12,1538716546112,8
TRUE,3936,-2,38.6,Glonass,1.53862E+12,1538624485664,10
TRUE,5702,0.6,23.3,GPS,1.53845E+12,1538454958388,8
TRUE,390174,-1.63,38.8,GPS,1.53874E+12,1538736632170,28
TRUE,118198,2.87,26.5,GPS,1.53873E+12,1538731027121,7
TRUE,88549,4.02,36.9,GPS,1.53846E+12,1538457510490,9
TRUE,47629,-1.58,25.4,Glonass,1.53845E+12,1538454731779,6
TRUE,17961,-0.13,16.4,Glonass,1.53863E+12,1538632328675,10
TRUE,119970,-1.23,29.8,Glonass,1.53871E+12,1538712702040,7
TRUE,112305,1.02,37.1,GPS,1.53871E+12,1538712722084,16
TRUE,3680,0.07,32.3,Glonass,1.53872E+12,1538723834049,21
TRUE,79171,-1.22,24.7,Glonass,1.53871E+12,1538714673230,7
TRUE,72785,-11.64,32.4,GPS,1.53873E+12,1538728095127,7
TRUE,27990,1.08,32.1,GPS,1.53863E+12,1538631875942,23
TRUE,331227,13.47,10.1,Glonass,1.53873E+12,1538728463126,4
TRUE,423318,-0.77,17.9,Glonass,1.53873E+12,1538734728425,22
TRUE,6385,3.26,23.7,GPS,1.53856E+12,1538559046065,18
TRUE,9966,1.82,39.3,GPS,1.53864E+12,1538638322678,7
TRUE,75447,-1.15,36.3,Glonass,1.53871E+12,1538710083154,8
TRUE,200658,0.18,30.5,GPS,1.53844E+12,1538436715575,14
TRUE,8,0.49,28.4,GPS,1.53845E+12,1538453354436,9
TRUE,67050,6.32,36.6,Glonass,1.53873E+12,1538728455049,3
TRUE,1375,14.37,15.1,Glonass,1.53846E+12,1538456182347,14
TRUE,71297,-1.39,17.9,GPS,1.53846E+12,1538456386106,16
TRUE,11868,-0.34,35.3,Glonass,1.53856E+12,1538558313125,11
TRUE,277684,3.1,14.3,Glonass,1.53872E+12,1538724223065,1
TRUE,41075,0.12,26.8,GPS,1.53864E+12,1538641212961,30
TRUE,112290,4.88,33,Glonass,1.53846E+12,1538462133169,19
TRUE,34265,0,25.3,GPS,1.53856E+12,1538559862110,18
TRUE,97140,-6,41,GPS,1.53865E+12,1538645758100,15
TRUE,123656,1.03,13,GPS,1.53846E+12,1538463137253,27
TRUE,927,0.95,23,GPS,1.53872E+12,1538716785866,13
TRUE,49143,-0.31,37.5,GPS,1.53864E+12,1538641718978,1
TRUE,413366,-0.26,18.7,GPS,1.53874E+12,1538738977262,30
TRUE,598966,1.24,28.8,GPS,1.53876E+12,1538755372056,6
TRUE,64796,0,38.3,Glonass,1.53873E+12,1538727600082,12
TRUE,35171,10.68,23.6,Glonass,1.53872E+12,1538722123046,11
TRUE,293085,1.55,24.3,Glonass,1.53844E+12,1538442593603,3
TRUE,120877,-3.81,21.5,GPS,1.53846E+12,1538459981243,11
TRUE,61005,0,26,Glonass,1.53846E+12,1538457179820,4
TRUE,51460,-2.54,31.6,Glonass,1.53873E+12,1538727291055,11
TRUE,297196,12.87,26.3,GPS,1.53873E+12,1538725669096,9
TRUE,2676,-0.91,24.4,Glonass,1.53864E+12,1538639577167,8
TRUE,68462,2.34,26.7,GPS,1.53846E+12,1538456229412,9
TRUE,41654,21.97,27.3,Glonass,1.53856E+12,1538560204022,22
TRUE,337264,-0.07,22.8,GPS,1.53845E+12,1538445723415,1
TRUE,314179,14.03,25.2,Glonass,1.53873E+12,1538726877095,2
TRUE,43544,1.05,21.5,Glonass,1.53846E+12,1538457960443,4
TRUE,329726,13.3,24.7,Glonass,1.53873E+12,1538728232140,23
